"","client_nr","yearmonth","total_nr_trx","nr_debit_trx","volume_debit_trx","nr_credit_trx","volume_credit_trx","min_balance","max_balance","CRG"
"19793",634,"201603",145,85,4196022,60,4506096,631750,1473671,"2"
"19794",634,"201604",129,73,3660074,56,4252637,540252,6230632,"2"
"19795",634,"201605",152,93,4385795,59,3646789,854017,2118502,"2"
"19796",634,"201606",146,84,4594674,62,4767747,425766,1891617,"2"
"19797",634,"201607",145,90,4745033,55,4318818,511559,6232714,"2"
"19798",634,"201608",155,95,5471923,60,5813231,188555,1936012,"2"
"19799",635,"201401",61,27,10377724,34,6866911,510090,7711864,"2"
"19800",635,"201402",61,31,9147135,30,4974227,-1204422,4872754,"2"
"19801",635,"201403",64,26,8432328,38,8311849,-1495113,1806877,"2"
"19802",635,"201404",81,44,10953191,37,11433953,-1348843,3204787,"2"
"19803",635,"201405",67,28,2553022,39,5971272,-647869,2955327,"2"
"19804",635,"201406",74,39,8171953,35,7578219,-1112163,2773964,"2"
"19805",635,"201407",62,26,13920906,36,11028754,-794531,8879973,"2"
"19806",635,"201408",71,32,12211165,39,14014377,-6954038,1102363,"2"
"19807",635,"201409",74,34,20570816,40,19146917,-771167,7604687,"2"
"19808",635,"201410",80,41,25600959,39,26066203,-2234365,10855914,"2"
"19809",635,"201411",69,25,20310968,44,52673233,57843,32561768,"2"
"19810",635,"201412",88,47,15097569,41,9804109,26965900,34149495,"2"
"19811",635,"201501",82,45,12714723,37,7677115,21492464,28294040,"2"
"19812",635,"201502",65,33,13932179,32,5746654,13188198,23961193,"2"
"19813",635,"201503",78,39,14939023,39,6018669,4559141,14977638,"2"
"19814",635,"201504",74,37,8119560,37,5650216,1603836,5819862,"2"
"19815",635,"201505",65,31,3560578,34,5339356,1918870,4559444,"2"
"19816",635,"201506",70,30,9081663,40,11358765,3964705,10901236,"2"
"19817",635,"201507",64,26,5432673,38,5299687,5347744,8163024,"2"
"19818",635,"201508",64,30,8827909,34,5842705,3321135,6764226,"2"
"19819",635,"201509",55,24,5582921,31,4744658,2024747,4063048,"2"
"19820",635,"201510",67,31,7715888,36,5800051,545681,3768387,"2"
"19821",635,"201511",75,34,6855930,41,13048418,-5941,7246615,"2"
"19822",635,"201512",77,36,5800559,41,6226275,6700025,8664756,"2"
"19823",635,"201601",55,22,6816817,33,5373063,5437589,8594943,"2"
"19824",635,"201602",71,33,11885538,38,5757531,-672709,6483881,"2"
"19825",635,"201603",69,34,6689176,35,5568607,-1960853,1047434,"2"
"19826",635,"201604",75,32,5349878,43,5487356,-2048492,-357431,"2"
"19827",635,"201605",69,33,4304373,36,5610252,-1195529,946830,"2"
"19828",635,"201606",60,25,4124680,35,5053078,-321722,1376870,"2"
"19829",635,"201607",68,34,6241620,34,5772373,-588183,1570848,"2"
"19830",635,"201608",72,29,7774107,43,6201606,-1547154,1040776,"2"
"19831",636,"201401",58,33,2291815,25,2810667,401143,8648994,"2"
"19832",636,"201402",64,32,2359880,32,2623398,687179,8927880,"2"
"19833",636,"201403",66,35,7646722,31,4321501,12432,6198337,"2"
"19834",636,"201404",69,32,1857504,37,2267987,25890,6990845,"2"
"19835",636,"201405",67,32,1679655,35,2818758,78667,7966465,"2"
"19836",636,"201406",63,32,1093542,31,2188616,106338,8751217,"2"
"19837",636,"201407",68,33,3439862,35,2103380,25935,9179773,"2"
"19838",636,"201408",35,23,682436,12,1569763,351999,7587128,"2"
"19839",636,"201409",57,23,2712841,34,2107350,938833,8588378,"2"
"19840",636,"201410",67,27,1708734,40,1913773,585911,8329531,"2"
"19841",636,"201411",50,26,1629851,24,1713876,903055,7683259,"2"
"19842",636,"201412",55,27,2511020,28,2933730,1180478,7997140,"2"
"19843",636,"201501",54,26,2110002,28,1776305,830171,8387889,"2"
"19844",636,"201502",37,13,401899,24,818615,1080874,8008852,"2"
"19845",636,"201503",52,27,915362,25,1100555,709576,8478224,"2"
"19846",636,"201504",38,20,1823977,18,1257135,356772,8710442,"2"
"19847",636,"201505",32,13,184550,19,886556,723687,7936484,"2"
"19848",636,"201506",51,11,228644,40,1402789,1065836,8698662,"2"
"19849",636,"201507",50,20,811657,30,1588108,781544,9171036,"2"
"19850",636,"201508",55,16,2715027,39,1518692,1058906,7657685,"2"
"19851",636,"201509",50,21,2368047,29,1327244,0,8135581,"2"
"19852",636,"201510",36,17,5763033,19,29328970,1124696,28258878,"2"
"19853",636,"201511",56,19,10713247,37,660459,1123403,22774010,"2"
"19854",636,"201512",50,20,14284215,30,741270,417961,12674888,"2"
"19855",636,"201601",37,20,13601750,17,12659659,222295,9256486,"2"
"19856",636,"201602",67,10,1055182,57,1984742,705846,9596504,"2"
"19857",636,"201603",48,12,1712462,36,781473,256888,9528429,"2"
"19858",636,"201604",63,13,3077028,50,1236254,158088,9173904,"2"
"19859",636,"201605",36,11,1201862,25,528224,221731,7250579,"2"
"19860",636,"201606",49,7,811073,42,1382558,262560,7242966,"2"
"19861",636,"201607",46,13,3124793,33,4201192,-259647,7978667,"2"
"19862",636,"201608",51,7,624288,44,989076,448127,8540697,"2"
"19863",637,"201401",127,66,10224752,61,5639450,-1663431,4037512,"1"
"19864",637,"201402",111,57,4771747,54,5544299,-1388797,63607,"1"
"19865",637,"201403",112,58,4998329,54,5045383,-1253264,1708489,"1"
"19866",637,"201404",124,64,7331514,60,6233261,-1487521,762573,"1"
"19867",637,"201405",121,56,5795771,65,5682942,-733909,1215592,"1"
"19868",637,"201406",139,62,6435776,77,8270150,-1081626,1510849,"1"
"19869",637,"201407",151,76,10553868,75,8201214,-2074440,1469700,"1"
"19870",637,"201408",130,62,7660731,68,7536722,-2445093,-9150,"1"
"19871",637,"201409",137,64,7516566,73,7578829,-1820272,759802,"1"
"19872",637,"201410",144,72,9048247,72,7625362,-2914175,45449,"1"
"19873",637,"201411",137,69,6795694,68,7168175,-3471243,-515959,"1"
"19874",637,"201412",155,77,10484890,78,13574253,-2912804,2167152,"1"
"19875",637,"201501",102,56,9711394,46,7015073,-1710279,2660128,"1"
"19876",637,"201502",86,45,4435345,41,5792069,-2467314,-53676,"1"
"19877",637,"201503",118,64,6033738,54,7371715,-852429,1209726,"1"
"19878",637,"201504",108,62,7712738,46,6626275,-1090610,1094502,"1"
"19879",637,"201505",108,61,6970122,47,6716595,-899863,1237816,"1"
"19880",637,"201506",113,64,6761396,49,7346535,-681780,1302766,"1"
"19881",637,"201507",122,71,9680686,51,8082901,-1374250,1017382,"1"
"19882",637,"201508",100,52,6767258,48,7347120,-1746432,804616,"1"
"19883",637,"201509",116,68,7462283,48,7661396,-1510969,1101153,"1"
"19884",637,"201510",118,72,7666583,46,6880178,-1851697,470013,"1"
"19885",637,"201511",111,61,6877616,50,7038198,-1663526,412725,"1"
"19886",637,"201512",122,72,9655574,50,13313141,-1236094,2691871,"1"
"19887",637,"201601",101,58,10162128,43,6678637,-967074,4000109,"1"
"19888",637,"201602",106,60,5146767,46,5815959,-1992259,75974,"1"
"19889",637,"201603",107,60,6805225,47,6484847,-1254226,880809,"1"
"19890",637,"201604",104,58,6878677,46,6151301,-1594811,164763,"1"
"19891",637,"201605",107,59,6275845,48,7509541,-2349665,31385,"1"
"19892",637,"201606",110,60,7446158,50,7010571,-1574471,278539,"1"
"19893",637,"201607",112,66,8421216,46,7855255,-2030973,551229,"1"
"19894",637,"201608",119,67,8420557,52,11201926,-843509,3870724,"1"
"19895",638,"201401",122,62,3647341,60,3676991,-4602233,-3874347,"7"
"19896",638,"201402",124,67,4401160,57,4330953,-4933330,-3759149,"7"
"19897",638,"201403",133,69,4045406,64,4048787,-4869915,-3783262,"7"
"19898",638,"201404",126,59,3792930,67,3790390,-4677492,-3632904,"7"
"19899",638,"201405",126,66,4347151,60,4441282,-4531157,-3480138,"7"
"19900",638,"201406",130,72,4185507,58,4516814,-4540889,-3685557,"7"
"19901",638,"201407",133,71,4438362,62,4011573,-4525478,-3679708,"7"
"19902",638,"201408",116,50,3480070,66,3624941,-4577415,-3797401,"7"
"19903",638,"201409",117,55,4088611,62,3966947,-4499371,-3865225,"7"
"19904",638,"201410",122,54,2822995,68,3001160,-4696184,-4005164,"7"
"19905",638,"201411",126,68,3603540,58,3403916,-4500000,-3469708,"7"
"19906",638,"201412",123,59,3510502,64,3833218,-4399973,-3619956,"7"
"19907",638,"201501",127,60,3372528,67,3301442,-4447306,-3482693,"7"
"19908",638,"201502",109,56,2383309,53,2441639,-4256157,-3653982,"7"
"19909",638,"201503",135,66,2863143,69,2974694,-4219388,-3665612,"7"
"19910",638,"201504",90,35,1992927,55,2224975,-4297996,-3544837,"7"
"19911",638,"201505",93,43,2185355,50,2196777,-4077094,-3447657,"7"
"19912",638,"201506",106,41,2162351,65,2386473,-3948196,-3307279,"7"
"19913",638,"201507",98,40,1464252,58,1372776,-3965753,-3489432,"7"
"19914",638,"201508",79,25,1053184,54,1290148,-3804751,-3375015,"7"
"19915",638,"201509",92,30,1573733,62,2599982,-3642809,-2020468,"7"
"19916",638,"201510",9,6,266799,3,236236,-2467093,-2200294,"7"
"19917",638,"201511",4,3,197358,1,832,-2663619,-2657993,"7"
"19918",638,"201512",4,3,196483,1,137621,-2858018,-2720397,"7"
"19919",638,"201601",6,6,278002,0,0,-3000483,-2913381,"7"
"19920",638,"201602",12,4,202294,8,1450069,-3193552,-1745569,"7"
"19921",638,"201603",11,3,192394,8,1369026,-1944962,-575936,"7"
"19922",638,"201604",2,1,1527200,1,9918,-2103276,-2093358,"7"
"19923",638,"201605",2,2,280,0,0,-2093638,-2093498,"7"
"19924",638,"201606",1,1,140,0,0,-2093778,-2093778,"7"
"19925",638,"201607",1,1,140,0,0,-2093918,-2093918,"7"
"19926",638,"201608",1,1,140,0,0,-2094058,-2094058,"7"
"19927",639,"201401",127,69,13769282,58,12529459,195238,23557315,"1"
"19928",639,"201402",160,90,15962241,70,24839228,135638,13114621,"1"
"19929",639,"201403",141,83,26108114,58,23445240,497191,26057315,"1"
"19930",639,"201404",130,73,19923231,57,22486363,518371,29611016,"1"
"19931",639,"201405",159,92,24268720,67,27485859,441549,27111016,"1"
"19932",639,"201406",129,80,23012187,49,22192286,351770,29611016,"1"
"19933",639,"201407",156,104,24714000,52,19406858,362480,29672923,"1"
"19934",639,"201408",120,76,22970439,44,17963746,227426,26172923,"1"
"19935",639,"201409",150,92,16221531,58,21255091,740580,24172923,"1"
"19936",639,"201410",143,81,22777181,62,27503024,223960,25723269,"1"
"19937",639,"201411",169,104,25537321,65,24306153,142890,12583550,"1"
"19938",639,"201412",153,90,27638815,63,25939344,316011,9758888,"1"
"19939",639,"201501",157,103,18577662,54,19133951,274843,25765161,"1"
"19940",639,"201502",125,60,17624027,65,21720132,628799,28265161,"1"
"19941",639,"201503",169,100,27366383,69,33143606,428799,10723385,"1"
"19942",639,"201504",181,105,43077160,76,45445989,98754,35001882,"1"
"19943",639,"201505",139,84,23613132,55,22595800,468295,37501882,"1"
"19944",639,"201506",146,74,26590029,72,35510587,87877,40001882,"1"
"19945",639,"201507",149,99,27491015,50,24834796,651033,40047858,"1"
"19946",639,"201508",115,71,23717284,44,23543780,401033,41547858,"1"
"19947",639,"201509",153,99,33303775,54,24238800,454906,37547858,"1"
"19948",639,"201510",160,102,21790247,58,22010977,488215,35092900,"1"
"19949",639,"201511",144,80,21855208,64,31534040,597874,40092900,"1"
"19950",639,"201512",172,108,37628678,64,32215286,372461,45092900,"1"
"19951",639,"201601",167,103,54425909,64,47696626,67971,45131503,"1"
"19952",639,"201602",185,115,34542715,70,27650849,-1562395,27631503,"1"
"19953",639,"201603",165,83,22824727,82,32657550,476768,27631503,"1"
"19954",639,"201604",159,85,30444183,74,38225659,393484,37652349,"1"
"19955",639,"201605",166,94,77431553,72,62538969,-1180763,45152349,"1"
"19956",639,"201606",152,93,28917647,59,32599106,118294,17422080,"1"
"19957",639,"201607",163,96,39437179,67,38193402,568021,24434172,"1"
"19958",639,"201608",136,76,27500472,60,30830627,880283,26934172,"1"
"19959",640,"201401",187,87,17635839,100,15346504,-4791195,404301,"2"
"19960",640,"201402",143,61,15131196,82,13936108,-5813928,-1651190,"2"
"19961",640,"201403",150,60,14957183,90,14882941,-7059150,-2657884,"2"
"19962",640,"201404",159,63,16264425,96,14823036,-7356758,42403,"2"
"19963",640,"201405",170,70,19862285,100,18690093,-6427071,-1356478,"2"
"19964",640,"201406",191,70,20635648,121,23700594,-5522243,85796,"2"
"19965",640,"201407",223,87,25519383,136,26170345,-5457320,1810626,"2"
"19966",640,"201408",199,76,23775708,123,24217431,-3047776,6991413,"2"
"19967",640,"201409",195,84,19748140,111,22247292,-1762465,3019581,"2"
"19968",640,"201410",175,69,21524501,106,18232553,-2357677,2320572,"2"
"19969",640,"201411",143,63,15877879,80,14066421,-3694899,508210,"2"
"19970",640,"201412",204,101,16080975,103,18526746,-4035769,187500,"2"
"19971",640,"201501",145,56,16713157,89,14345039,-4776793,604821,"2"
"19972",640,"201502",161,72,12100422,89,14369044,-4115377,-704866,"2"
"19973",640,"201503",164,67,18185188,97,16911620,-4226853,-378917,"2"
"19974",640,"201504",164,61,16528919,103,17886721,-4910858,516769,"2"
"19975",640,"201505",177,68,20797362,109,20195424,-3792556,1498374,"2"
"19976",640,"201506",199,78,19107527,121,21085720,-3288031,3843267,"2"
"19977",640,"201507",263,97,25563697,166,26887808,-3763724,5460498,"2"
"19978",640,"201508",244,90,24735425,154,29307579,-237972,7488112,"2"
"19979",640,"201509",198,82,19934151,116,19325395,429441,6176147,"2"
"19980",640,"201510",187,78,22229860,109,17730083,119547,4676233,"2"
"19981",640,"201511",149,61,15364009,88,16367005,-1200825,3064470,"2"
"19982",640,"201512",174,78,15898727,96,16699486,-1027164,2901812,"2"
"19983",640,"201601",154,65,17753369,89,15018195,-2282002,3086285,"2"
"19984",640,"201602",167,68,15073246,99,16162984,-1993723,2344298,"2"
"19985",640,"201603",171,72,15923073,99,17552625,-2306932,3855584,"2"
"19986",640,"201604",181,69,20084574,112,15875792,-2653367,1949382,"2"
"19987",640,"201605",211,82,16984767,129,22877075,-2097161,5221393,"2"
"19988",640,"201606",203,80,20144927,123,20183612,-534412,4898666,"2"
"19989",640,"201607",229,82,25591608,147,26663818,-1366318,6297703,"2"
"19990",640,"201608",262,92,24937620,170,29260559,576655,6468195,"2"
"19991",641,"201401",149,89,8465632,60,5238204,-6455399,-26474,"4"
"19992",641,"201402",124,68,3679930,56,4657457,-6102766,-28714,"4"
"19993",641,"201403",126,78,4811052,48,5329312,-5247357,-29863,"4"
"19994",641,"201404",131,78,5040532,53,4497042,-5055117,-31276,"4"
"19995",641,"201405",138,86,7206041,52,7290347,-4769591,-34025,"4"
"19996",641,"201406",138,80,3951902,58,5057517,-4581059,-36339,"4"
"19997",641,"201407",114,59,3743711,55,3217581,-4445858,0,"4"
"19998",641,"201408",130,76,4744532,54,4997300,-4112482,-40185,"4"
"19999",641,"201409",129,87,4156828,42,3826187,-3966210,-41334,"4"
"20000",641,"201410",111,60,4713113,51,4929921,-4120657,-42961,"4"
"20001",641,"201411",129,79,6326570,50,6598380,-3765450,-45267,"4"
"20002",641,"201412",196,127,13209297,69,13394238,-3658272,688263,"4"
"20003",641,"201501",76,42,3099811,34,2843375,-3567561,-48136,"4"
"20004",641,"201502",98,64,2809136,34,3207488,-3834272,0,"4"
"20005",641,"201503",110,75,3935919,35,3500664,-4103034,-51691,"4"
"20006",641,"201504",107,74,3030512,33,3376766,-4262443,-53482,"4"
"20007",641,"201505",132,103,6421338,29,6029888,-4071531,-55888,"4"
"20008",641,"201506",110,70,4100753,40,4248690,-4096475,-57087,"4"
"20009",641,"201507",90,54,3381503,36,3584419,-4158933,0,"4"
"20010",641,"201508",97,60,4192657,37,3978886,-4059670,-61173,"4"
"20011",641,"201509",114,76,3442681,38,3490405,-4056686,-62372,"4"
"20012",641,"201510",104,63,5304787,41,5104400,-4121124,-64372,"4"
"20013",641,"201511",168,129,5207317,39,5198267,-4097687,-66778,"4"
"20014",641,"201512",174,133,9763718,41,11292438,-4145432,0,"4"
"20015",641,"201601",113,83,4566965,30,3080088,-4096971,-3365,"4"
"20016",641,"201602",98,60,3741149,38,4265602,-4140216,-5794,"4"
"20017",641,"201603",120,73,4382641,47,3822773,-4259739,-6993,"4"
"20018",641,"201604",161,127,3316774,34,3491410,-4364541,-7073,"4"
"20019",641,"201605",141,97,5136207,44,5045866,-4145504,1728,"4"
"20020",641,"201606",152,115,4366569,37,4542390,-4217903,-702,"4"
"20021",641,"201607",171,127,4675993,44,4459672,-4272665,0,"4"
"20022",641,"201608",120,76,3974236,44,4248946,-4118283,-3208,"4"
"20023",642,"201401",144,33,43600636,111,39210953,-13069980,354887,"3"
"20024",642,"201402",127,24,31723918,103,36928283,-10314566,7143001,"3"
"20025",642,"201403",131,24,38976275,107,39146775,-10957614,1381569,"3"
"20026",642,"201404",170,64,39580134,106,34685140,-9063817,3079909,"3"
"20027",642,"201405",135,26,42814272,109,40938720,-13723852,-3438389,"3"
"20028",642,"201406",138,39,38454651,99,36442921,-14420026,1852382,"3"
"20029",642,"201407",142,29,35842568,113,37628950,-14818972,-5263459,"3"
"20030",642,"201408",130,26,33226085,104,34885909,-14452270,-1274188,"3"
"20031",642,"201409",141,31,38534082,110,36459882,-14603137,-4914132,"3"
"20032",642,"201410",177,65,37570266,112,41562079,-14285110,-5649097,"3"
"20033",642,"201411",152,58,37141067,94,33965912,-14958855,-5008779,"3"
"20034",642,"201412",153,37,39117427,116,40017268,-14991215,-2874788,"3"
"20035",642,"201501",161,53,39215709,108,34937609,-14613318,-5152163,"3"
"20036",642,"201502",136,40,24795047,96,32316087,-14250473,-6384286,"3"
"20037",642,"201503",137,27,40495803,110,37588907,-15699101,-3180049,"3"
"20038",642,"201504",136,34,40074030,102,34773153,-14974556,-4259189,"3"
"20039",642,"201505",138,32,30116377,106,34028612,-14652461,-6244770,"3"
"20040",642,"201506",145,33,32957459,112,36978652,-14417561,-5249305,"3"
"20041",642,"201507",143,31,38504766,112,36068229,-14930583,-2664570,"3"
"20042",642,"201508",134,31,37345690,103,32760586,-14859058,-6867702,"3"
"20043",642,"201509",139,31,34221680,108,35356790,-14468117,-5275265,"3"
"20044",642,"201510",171,53,38820632,118,37209787,-14933306,-5990099,"3"
"20045",642,"201511",160,47,35313896,113,36493746,-14318846,-1532799,"3"
"20046",642,"201512",146,36,34941698,110,36475458,-14977383,-6717669,"3"
"20047",642,"201601",145,46,33779716,99,35291162,-14743683,-5177418,"3"
"20048",642,"201602",144,35,41187343,109,36628556,-14984042,-5978999,"3"
"20049",642,"201603",155,39,35159434,116,40652469,-14795075,-4464463,"3"
"20050",642,"201604",141,45,33123532,96,31643690,-15053928,-2240035,"3"
"20051",642,"201605",149,38,37391741,111,35887839,-14917705,-6290581,"3"
"20052",642,"201606",146,35,35180589,111,36519246,-14955880,-6135707,"3"
"20053",642,"201607",167,61,32168045,106,30878680,-14646610,-5888607,"3"
"20054",642,"201608",156,36,34224425,120,35690272,-14904527,-7320729,"3"
"20055",643,"201401",127,88,7532623,39,5505884,6353594,11110835,"3"
"20056",643,"201402",157,114,10731243,43,6784809,1768433,6972586,"3"
"20057",643,"201403",113,70,3628820,43,9333403,2254480,8333491,"3"
"20058",643,"201404",116,78,3993038,38,5884127,7657167,11661200,"3"
"20059",643,"201405",83,49,2563007,34,5281394,9841846,12877149,"3"
"20060",643,"201406",100,66,5680439,34,4940319,11256040,14325773,"3"
"20061",643,"201407",133,96,8931192,37,6030816,9073749,12438045,"3"
"20062",643,"201408",145,105,6275628,40,7275349,8067737,11022947,"3"
"20063",643,"201409",143,94,9897103,49,9338004,8804346,14558579,"3"
"20064",643,"201410",118,80,6257921,38,5034457,6675030,9035587,"3"
"20065",643,"201411",120,84,4129572,36,6192066,8144386,10883380,"3"
"20066",643,"201412",128,91,5853756,37,6409386,9117174,11918803,"3"
"20067",643,"201501",127,95,6995463,32,4926955,8866350,13218814,"3"
"20068",643,"201502",165,125,9575473,40,7518894,6945418,10364048,"3"
